station,valid,lon,lat,metar,day,hour,min,wind_hdg,wind_vrb,wind_speed,wind_gust,wind_unit,wind_hdg_min,wind_hdg_max,vsby_dist,vsby_dir_dist_1,rvr_rwy_1,rvr_vis_1,rvr_rwy_2,rvr_vis_2,rvr_rwy_3,rvr_vis_3,rvr_rwy_4,rvr_vis_4,wx,skyc_1,skyl_1,skyx_1,skyc_2,skyl_2,skyx_2,skyc_3,skyl_3,skyc_4,skyl_4,vv,tmp,dwp,qnh,trend,unhandled,unknown
EHAM,2019-09-24 13:55,4.7902,52.3154,EHAM 241355Z 16012KT 130V190 9999 -RA FEW015 16/14 Q1005 NOSIG,24,13,55,160,FALSE,12,,KT,130,190,9999,,,,,,,,,,EHAM -RA NOSIG,FEW,1500,,,,,,,,,,16,14,1005,,,
EHAM,2019-09-24 14:25,4.7902,52.3154,EHAM 241425Z 15015KT 9999 -RA FEW022 BKN040 16/14 Q1004 NOSIG,24,14,25,150,FALSE,15,,KT,,,9999,,,,,,,,,,EHAM -RA NOSIG,FEW,2200,,BKN,4000,,,,,,,16,14,1004,,,
EHAM,2019-09-24 14:55,4.7902,52.3154,EHAM 241455Z 15016KT 130V190 9999 -RA FEW016 SCT022 BKN038 16/14 Q1004 BECMG BKN018,24,14,55,150,FALSE,16,,KT,130,190,9999,,,,,,,,,,EHAM -RA,FEW,1600,,SCT,2200,,BKN,3800,,,,16,14,1004,BECMG BKN018,,
EHAM,2019-09-24 15:25,4.7902,52.3154,EHAM 241525Z 15015KT 120V180 9999 -RA FEW015 SCT021 BKN028 16/14 Q1004 BECMG BKN018,24,15,25,150,FALSE,15,,KT,120,180,9999,,,,,,,,,,EHAM -RA,FEW,1500,,SCT,2100,,BKN,2800,,,,16,14,1004,BECMG BKN018,,
EHAM,2019-09-24 15:55,4.7902,52.3154,EHAM 241555Z 15014KT 8000 -RA FEW014 BKN019 16/14 Q1004 BECMG BKN014 TEMPO 7000,24,15,55,150,FALSE,14,,KT,,,8000,,,,,,,,,,EHAM -RA,FEW,1400,,BKN,1900,,,,,,,16,14,1004,BECMG BKN014 TEMPO 7000,,
EHAM,2019-09-24 16:25,4.7902,52.3154,EHAM 241625Z 16015KT 130V190 9999 -RA FEW009 SCT013 BKN017 15/14 Q1004 BECMG BKN014 TEMPO 6000,24,16,25,160,FALSE,15,,KT,130,190,9999,,,,,,,,,,EHAM -RA,FEW,900,,SCT,1300,,BKN,1700,,,,15,14,1004,BECMG BKN014 TEMPO 6000,,
EHAM,2019-09-24 16:55,4.7902,52.3154,EHAM 241655Z 16015KT 9999 -RA FEW007 SCT011 BKN015 15/14 Q1004 BECMG BKN011 TEMPO 7000,24,16,55,160,FALSE,15,,KT,,,9999,,,,,,,,,,EHAM -RA,FEW,700,,SCT,1100,,BKN,1500,,,,15,14,1004,BECMG BKN011 TEMPO 7000,,
EHAM,2019-09-24 17:25,4.7902,52.3154,EHAM 241725Z 17014KT 9999 -RA SCT007 BKN012 15/14 Q1004 NOSIG,24,17,25,170,FALSE,14,,KT,,,9999,,,,,,,,,,EHAM -RA NOSIG,SCT,700,,BKN,1200,,,,,,,15,14,1004,,,
EHAM,2019-09-24 17:55,4.7902,52.3154,EHAM 241755Z 16012KT 9999 -RA SCT007 BKN012 15/14 Q1004 NOSIG,24,17,55,160,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM -RA NOSIG,SCT,700,,BKN,1200,,,,,,,15,14,1004,,,
EHAM,2019-09-24 18:25,4.7902,52.3154,EHAM 241825Z 17014KT 5000 RADZ SCT007 BKN010 15/14 Q1004 BECMG 9999 NSW BKN008,24,18,25,170,FALSE,14,,KT,,,5000,,,,,,,,,,EHAM RADZ,SCT,700,,BKN,1000,,,,,,,15,14,1004,BECMG 9999 NSW BKN008,,
EHAM,2019-09-24 18:55,4.7902,52.3154,EHAM 241855Z 16013KT 7000 -RADZ FEW005 BKN009 15/14 Q1004 RERA REDZ BECMG 9999 NSW,24,18,55,160,FALSE,13,,KT,,,7000,,,,,,,,,,EHAM -RADZ RERA REDZ,FEW,500,,BKN,900,,,,,,,15,14,1004,BECMG 9999 NSW,,
EHAM,2019-09-24 19:25,4.7902,52.3154,EHAM 241925Z 17012KT 9999 FEW005 BKN009 15/14 Q1004 NOSIG,24,19,25,170,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,500,,BKN,900,,,,,,,15,14,1004,,,
EHAM,2019-09-24 19:55,4.7902,52.3154,EHAM 241955Z 17014KT 9999 FEW007 BKN012 BKN015 15/14 Q1004 NOSIG,24,19,55,170,FALSE,14,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,700,,BKN,1200,,BKN,1500,,,,15,14,1004,,,
EHAM,2019-09-24 20:25,4.7902,52.3154,EHAM 242025Z 17012KT 9999 FEW007 SCT010 BKN013 15/14 Q1004 NOSIG,24,20,25,170,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,700,,SCT,1000,,BKN,1300,,,,15,14,1004,,,
EHAM,2019-09-24 20:55,4.7902,52.3154,EHAM 242055Z 16011KT 9999 FEW007 SCT009 BKN017 14/13 Q1004 TEMPO BKN012,24,20,55,160,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM,FEW,700,,SCT,900,,BKN,1700,,,,14,13,1004,TEMPO BKN012,,
EHAM,2019-09-24 21:25,4.7902,52.3154,EHAM 242125Z 17011KT 9999 FEW007 SCT009 14/13 Q1004 NOSIG,24,21,25,170,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,700,,SCT,900,,,,,,,14,13,1004,,,
EHAM,2019-09-24 21:55,4.7902,52.3154,EHAM 242155Z 17010KT 9999 FEW007 SCT008 BKN020 15/14 Q1003 NOSIG,24,21,55,170,FALSE,10,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,700,,SCT,800,,BKN,2000,,,,15,14,1003,,,
EHAM,2019-09-24 22:25,4.7902,52.3154,EHAM 242225Z 17010KT 9999 FEW006 SCT007 BKN030 14/13 Q1003 NOSIG,24,22,25,170,FALSE,10,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,600,,SCT,700,,BKN,3000,,,,14,13,1003,,,
EHAM,2019-09-24 22:55,4.7902,52.3154,EHAM 242255Z 16010KT 9999 FEW006 BKN036 15/14 Q1003 NOSIG,24,22,55,160,FALSE,10,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,600,,BKN,3600,,,,,,,15,14,1003,,,
EHAM,2019-09-24 23:25,4.7902,52.3154,EHAM 242325Z 16009KT 9000 FEW006 BKN032 15/14 Q1003 NOSIG,24,23,25,160,FALSE,9,,KT,,,9000,,,,,,,,,,EHAM NOSIG,FEW,600,,BKN,3200,,,,,,,15,14,1003,,,
EHAM,2019-09-24 23:55,4.7902,52.3154,EHAM 242355Z 16009KT 8000 FEW009 BKN016 15/14 Q1003 NOSIG,24,23,55,160,FALSE,9,,KT,,,8000,,,,,,,,,,EHAM NOSIG,FEW,900,,BKN,1600,,,,,,,15,14,1003,,,
EHAM,2019-09-25 00:25,4.7902,52.3154,EHAM 250025Z 15008KT 8000 FEW006 BKN014 OVC048 15/14 Q1003 NOSIG,25,0,25,150,FALSE,8,,KT,,,8000,,,,,,,,,,EHAM NOSIG,FEW,600,,BKN,1400,,OVC,4800,,,,15,14,1003,,,
EHAM,2019-09-25 00:55,4.7902,52.3154,EHAM 250055Z 16011KT 7000 FEW008 SCT012 BKN017 15/14 Q1003 NOSIG,25,0,55,160,FALSE,11,,KT,,,7000,,,,,,,,,,EHAM NOSIG,FEW,800,,SCT,1200,,BKN,1700,,,,15,14,1003,,,
EHAM,2019-09-25 01:25,4.7902,52.3154,EHAM 250125Z 16011KT 7000 -RA FEW006 SCT010 BKN017 15/14 Q1003 NOSIG,25,1,25,160,FALSE,11,,KT,,,7000,,,,,,,,,,EHAM -RA NOSIG,FEW,600,,SCT,1000,,BKN,1700,,,,15,14,1003,,,
EHAM,2019-09-25 01:55,4.7902,52.3154,EHAM 250155Z 17009KT 7000 -RA FEW007 SCT011 BKN017 15/14 Q1003 NOSIG,25,1,55,170,FALSE,9,,KT,,,7000,,,,,,,,,,EHAM -RA NOSIG,FEW,700,,SCT,1100,,BKN,1700,,,,15,14,1003,,,
EHAM,2019-09-25 02:25,4.7902,52.3154,EHAM 250225Z 18008KT 9000 -SHRA FEW009 SCT012 FEW018CB 15/14 Q1003 NOSIG,25,2,25,180,FALSE,8,,KT,,,9000,,,,,,,,,,EHAM -SHRA NOSIG,FEW,900,CB,SCT,1200,,,,,,,15,14,1003,,,
EHAM,2019-09-25 02:55,4.7902,52.3154,EHAM 250255Z 18011KT 9999 FEW010 SCT017 BKN048 15/13 Q1003 NOSIG,25,2,55,180,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1000,,SCT,1700,,BKN,4800,,,,15,13,1003,,,
EHAM,2019-09-25 03:25,4.7902,52.3154,EHAM 250325Z 17009KT 9999 SCT010 14/13 Q1003 TEMPO BKN012,25,3,25,170,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM,SCT,1000,,,,,,,,,,14,13,1003,TEMPO BKN012,,
EHAM,2019-09-25 03:55,4.7902,52.3154,EHAM 250355Z 17009KT 9999 FEW007 SCT010 14/13 Q1003 TEMPO BKN012,25,3,55,170,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM,FEW,700,,SCT,1000,,,,,,,14,13,1003,TEMPO BKN012,,
EHAM,2019-09-25 04:25,4.7902,52.3154,EHAM 250425Z 16008KT 9999 FEW005 SCT010 14/13 Q1003 NOSIG,25,4,25,160,FALSE,8,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,500,,SCT,1000,,,,,,,14,13,1003,,,
EHAM,2019-09-25 04:55,4.7902,52.3154,EHAM 250455Z 18009KT 9000 FEW004 13/13 Q1003 NOSIG,25,4,55,180,FALSE,9,,KT,,,9000,,,,,,,,,,EHAM NOSIG,FEW,400,,,,,,,,,,13,13,1003,,,
EHAM,2019-09-25 05:25,4.7902,52.3154,EHAM 250525Z 19009KT 9000 FEW004 SCT045 14/13 Q1003 NOSIG,25,5,25,190,FALSE,9,,KT,,,9000,,,,,,,,,,EHAM NOSIG,FEW,400,,SCT,4500,,,,,,,14,13,1003,,,
EHAM,2019-09-25 05:55,4.7902,52.3154,EHAM 250555Z 18009KT 9999 FEW004 14/13 Q1003 NOSIG,25,5,55,180,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,400,,,,,,,,,,14,13,1003,,,
EHAM,2019-09-25 06:25,4.7902,52.3154,EHAM 250625Z 17008KT 9999 FEW004 14/13 Q1003 NOSIG,25,6,25,170,FALSE,8,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,400,,,,,,,,,,14,13,1003,,,
EHAM,2019-09-25 06:55,4.7902,52.3154,EHAM 250655Z 19009KT 9999 BKN013 14/13 Q1003 TEMPO 6000 -SHRA FEW008 BKN013 SCT020CB,25,6,55,190,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM,BKN,1300,,,,,,,,,,14,13,1003,TEMPO 6000 -SHRA FEW008 BKN013 SCT020CB,,
EHAM,2019-09-25 07:25,4.7902,52.3154,EHAM 250725Z 19011KT 160V220 9999 FEW007 SCT015 15/13 Q1003 TEMPO 6000 -SHRA FEW008 BKN013 SCT020CB,25,7,25,190,FALSE,11,,KT,160,220,9999,,,,,,,,,,EHAM,FEW,700,,SCT,1500,,,,,,,15,13,1003,TEMPO 6000 -SHRA FEW008 BKN013 SCT020CB,,
EHAM,2019-09-25 07:55,4.7902,52.3154,EHAM 250755Z 18011KT 9999 -RADZ FEW008 BKN015 16/14 Q1003 BECMG SCT015,25,7,55,180,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM -RADZ,FEW,800,,BKN,1500,,,,,,,16,14,1003,BECMG SCT015,,
EHAM,2019-09-25 08:25,4.7902,52.3154,EHAM 250825Z 19010KT 150V210 9999 SCT008 BKN013 16/14 Q1003 BECMG SCT015,25,8,25,190,FALSE,10,,KT,150,210,9999,,,,,,,,,,EHAM,SCT,800,,BKN,1300,,,,,,,16,14,1003,BECMG SCT015,,
EHAM,2019-09-25 08:55,4.7902,52.3154,EHAM 250855Z 20011KT 160V220 9999 SCT009 BKN013 15/13 Q1003 BECMG SCT015,25,8,55,200,FALSE,11,,KT,160,220,9999,,,,,,,,,,EHAM,SCT,900,,BKN,1300,,,,,,,15,13,1003,BECMG SCT015,,
EHAM,2019-09-25 09:25,4.7902,52.3154,EHAM 250925Z 19011KT 9999 FEW009 SCT013 BKN015 16/14 Q1003 NOSIG,25,9,25,190,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,900,,SCT,1300,,BKN,1500,,,,16,14,1003,,,
EHAM,2019-09-25 09:55,4.7902,52.3154,EHAM 250955Z 19011KT 9999 FEW010 SCT012 BKN018 16/14 Q1004 NOSIG,25,9,55,190,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1000,,SCT,1200,,BKN,1800,,,,16,14,1004,,,
EHAM,2019-09-25 10:25,4.7902,52.3154,EHAM 251025Z 19013KT 9999 FEW011 SCT015 BKN019 16/13 Q1004 NOSIG,25,10,25,190,FALSE,13,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1100,,SCT,1500,,BKN,1900,,,,16,13,1004,,,
EHAM,2019-09-25 10:55,4.7902,52.3154,EHAM 251055Z 20014KT 9999 FEW014 SCT017 BKN019 16/13 Q1004 NOSIG,25,10,55,200,FALSE,14,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1400,,SCT,1700,,BKN,1900,,,,16,13,1004,,,
EHAM,2019-09-25 11:25,4.7902,52.3154,EHAM 251125Z 20012KT 160V220 9999 SCT017 BKN021 17/13 Q1004 NOSIG,25,11,25,200,FALSE,12,,KT,160,220,9999,,,,,,,,,,EHAM NOSIG,SCT,1700,,BKN,2100,,,,,,,17,13,1004,,,
EHAM,2019-09-25 11:55,4.7902,52.3154,EHAM 251155Z 19012KT 170V230 9999 FEW017 BKN021 17/13 Q1004 NOSIG,25,11,55,190,FALSE,12,,KT,170,230,9999,,,,,,,,,,EHAM NOSIG,FEW,1700,,BKN,2100,,,,,,,17,13,1004,,,
EHAM,2019-09-25 12:25,4.7902,52.3154,EHAM 251225Z 19015KT 150V220 9999 SCT018 BKN021 18/13 Q1003 NOSIG,25,12,25,190,FALSE,15,,KT,150,220,9999,,,,,,,,,,EHAM NOSIG,SCT,1800,,BKN,2100,,,,,,,18,13,1003,,,
EHAM,2019-09-25 12:55,4.7902,52.3154,EHAM 251255Z 17013KT 9999 FEW018 BKN025 18/14 Q1003 BECMG BKN018,25,12,55,170,FALSE,13,,KT,,,9999,,,,,,,,,,EHAM,FEW,1800,,BKN,2500,,,,,,,18,14,1003,BECMG BKN018,,
EHAM,2019-09-25 13:25,4.7902,52.3154,EHAM 251325Z 17014KT 130V190 9999 BKN019 17/13 Q1003 NOSIG,25,13,25,170,FALSE,14,,KT,130,190,9999,,,,,,,,,,EHAM NOSIG,BKN,1900,,,,,,,,,,17,13,1003,,,
EHAM,2019-09-25 13:55,4.7902,52.3154,EHAM 251355Z 18013KT 150V210 9999 FEW017 BKN019 16/14 Q1003 NOSIG,25,13,55,180,FALSE,13,,KT,150,210,9999,,,,,,,,,,EHAM NOSIG,FEW,1700,,BKN,1900,,,,,,,16,14,1003,,,
EHAM,2019-09-25 14:25,4.7902,52.3154,EHAM 251425Z 17011KT 9999 FEW019 BKN022 17/13 Q1003 BECMG BKN018,25,14,25,170,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM,FEW,1900,,BKN,2200,,,,,,,17,13,1003,BECMG BKN018,,
EHAM,2019-09-25 14:55,4.7902,52.3154,EHAM 251455Z 16013KT 130V190 9999 FEW018 BKN023 17/13 Q1003 BECMG BKN018,25,14,55,160,FALSE,13,,KT,130,190,9999,,,,,,,,,,EHAM,FEW,1800,,BKN,2300,,,,,,,17,13,1003,BECMG BKN018,,
EHAM,2019-09-25 15:25,4.7902,52.3154,EHAM 251525Z 16012KT 9999 FEW018 BKN025 17/13 Q1003 BECMG 20012KT BKN018 TEMPO 5000 RA,25,15,25,160,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM,FEW,1800,,BKN,2500,,,,,,,17,13,1003,BECMG 20012KT BKN018 TEMPO 5000 RA,,
EHAM,2019-09-25 15:55,4.7902,52.3154,EHAM 251555Z 16013KT 9999 FEW018 BKN025 17/13 Q1003 BECMG 20015KT BKN018 TEMPO 5000 RA,25,15,55,160,FALSE,13,,KT,,,9999,,,,,,,,,,EHAM,FEW,1800,,BKN,2500,,,,,,,17,13,1003,BECMG 20015KT BKN018 TEMPO 5000 RA,,
EHAM,2019-09-25 16:25,4.7902,52.3154,EHAM 251625Z 16013KT 130V190 9999 FEW018 SCT020 BKN024 17/13 Q1003 BECMG 20015KT BKN018 TEMPO 5000 RA,25,16,25,160,FALSE,13,,KT,130,190,9999,,,,,,,,,,EHAM,FEW,1800,,SCT,2000,,BKN,2400,,,,17,13,1003,BECMG 20015KT BKN018 TEMPO 5000 RA,,
EHAM,2019-09-25 16:55,4.7902,52.3154,EHAM 251655Z 16013KT 9999 -RADZ BKN019 16/14 Q1003 BECMG 20015KT TEMPO 6000,25,16,55,160,FALSE,13,,KT,,,9999,,,,,,,,,,EHAM -RADZ,BKN,1900,,,,,,,,,,16,14,1003,BECMG 20015KT TEMPO 6000,,
EHAM,2019-09-25 17:25,4.7902,52.3154,EHAM 251725Z 16012KT 130V190 8000 RADZ FEW016 BKN018 16/14 Q1003 BECMG 20015KT NSW TEMPO 5000 BKN012,25,17,25,160,FALSE,12,,KT,130,190,8000,,,,,,,,,,EHAM RADZ,FEW,1600,,BKN,1800,,,,,,,16,14,1003,BECMG 20015KT NSW TEMPO 5000 BKN012,,
EHAM,2019-09-25 17:55,4.7902,52.3154,EHAM 251755Z 16014KT 130V190 9999 -RADZ FEW010 SCT013 BKN016 16/14 Q1003 RERA REDZ BECMG 20013KT TEMPO 5000 SCT008 BKN013,25,17,55,160,FALSE,14,,KT,130,190,9999,,,,,,,,,,EHAM -RADZ RERA REDZ,FEW,1000,,SCT,1300,,BKN,1600,,,,16,14,1003,BECMG 20013KT TEMPO 5000 SCT008 BKN013,,
EHAM,2019-09-25 18:25,4.7902,52.3154,EHAM 251825Z 16013KT 130V200 6000 RADZ SCT007 SCT010 BKN013 16/15 Q1003 BECMG 20013KT 9999 NSW TEMPO BKN008,25,18,25,160,FALSE,13,,KT,130,200,6000,,,,,,,,,,EHAM RADZ,SCT,700,,SCT,1000,,BKN,1300,,,,16,15,1003,BECMG 20013KT 9999 NSW TEMPO BKN008,,
EHAM,2019-09-25 18:55,4.7902,52.3154,EHAM 251855Z 17012KT 9999 SCT007 BKN011 16/15 Q1003 RERA REDZ NOSIG,25,18,55,170,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM RERA REDZ NOSIG,SCT,700,,BKN,1100,,,,,,,16,15,1003,,,
EHAM,2019-09-25 19:25,4.7902,52.3154,EHAM 251925Z 17011KT 9999 -DZRA FEW006 SCT011 BKN016 16/15 Q1003 TEMPO 6000 BKN012,25,19,25,170,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM -DZRA,FEW,600,,SCT,1100,,BKN,1600,,,,16,15,1003,TEMPO 6000 BKN012,,
EHAM,2019-09-25 19:55,4.7902,52.3154,EHAM 251955Z 17011KT 9000 -DZRA SCT006 BKN011 16/15 Q1003 RERA REDZ TEMPO 7000 BKN015,25,19,55,170,FALSE,11,,KT,,,9000,,,,,,,,,,EHAM -DZRA RERA REDZ,SCT,600,,BKN,1100,,,,,,,16,15,1003,TEMPO 7000 BKN015,,
EHAM,2019-09-25 20:25,4.7902,52.3154,EHAM 252025Z 18012KT 150V210 9999 SCT007 BKN011 16/15 Q1003 TEMPO 7000 -DZRA BKN015,25,20,25,180,FALSE,12,,KT,150,210,9999,,,,,,,,,,EHAM,SCT,700,,BKN,1100,,,,,,,16,15,1003,TEMPO 7000 -DZRA BKN015,,
EHAM,2019-09-25 20:55,4.7902,52.3154,EHAM 252055Z 19012KT 9000 -RA SCT007 BKN011 16/15 Q1003 RERA REDZ TEMPO 7000 BKN015,25,20,55,190,FALSE,12,,KT,,,9000,,,,,,,,,,EHAM -RA RERA REDZ,SCT,700,,BKN,1100,,,,,,,16,15,1003,TEMPO 7000 BKN015,,
EHAM,2019-09-25 21:25,4.7902,52.3154,EHAM 252125Z 19014KT 9999 FEW007 SCT011 BKN017 16/15 Q1003 TEMPO 7000 -RA,25,21,25,190,FALSE,14,,KT,,,9999,,,,,,,,,,EHAM,FEW,700,,SCT,1100,,BKN,1700,,,,16,15,1003,TEMPO 7000 -RA,,
EHAM,2019-09-25 21:55,4.7902,52.3154,EHAM 252155Z 19012KT 9999 FEW010 SCT013 BKN017 16/15 Q1003 TEMPO 7000 -RA,25,21,55,190,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM,FEW,1000,,SCT,1300,,BKN,1700,,,,16,15,1003,TEMPO 7000 -RA,,
EHAM,2019-09-25 22:25,4.7902,52.3154,EHAM 252225Z 19011KT 9999 FEW009 BKN013 16/15 Q1003 RERA NOSIG,25,22,25,190,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM RERA NOSIG,FEW,900,,BKN,1300,,,,,,,16,15,1003,,,
EHAM,2019-09-25 22:55,4.7902,52.3154,EHAM 252255Z 19011KT 9999 FEW011 SCT013 BKN025 16/14 Q1004 NOSIG,25,22,55,190,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1100,,SCT,1300,,BKN,2500,,,,16,14,1004,,,
EHAM,2019-09-25 23:25,4.7902,52.3154,EHAM 252325Z 21012KT 9999 FEW010 BKN017 16/14 Q1004 NOSIG,25,23,25,210,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1000,,BKN,1700,,,,,,,16,14,1004,,,
EHAM,2019-09-25 23:55,4.7902,52.3154,EHAM 252355Z 20012KT 9999 FEW012 SCT015 BKN022 16/14 Q1004 NOSIG,25,23,55,200,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1200,,SCT,1500,,BKN,2200,,,,16,14,1004,,,
EHAM,2019-09-26 00:25,4.7902,52.3154,EHAM 260025Z 21010KT 4500 -RADZ FEW007 SCT009 BKN012 16/15 Q1004 RERA TEMPO 7000,26,0,25,210,FALSE,10,,KT,,,4500,,,,,,,,,,EHAM -RADZ RERA,FEW,700,,SCT,900,,BKN,1200,,,,16,15,1004,TEMPO 7000,,
EHAM,2019-09-26 00:55,4.7902,52.3154,EHAM 260055Z 20010KT 4000 -RADZ FEW006 SCT008 BKN017 15/15 Q1004 BECMG 9999 NSW,26,0,55,200,FALSE,10,,KT,,,4000,,,,,,,,,,EHAM -RADZ,FEW,600,,SCT,800,,BKN,1700,,,,15,15,1004,BECMG 9999 NSW,,
EHAM,2019-09-26 01:25,4.7902,52.3154,EHAM 260125Z 19009KT 9999 FEW009 BKN011 BKN013 15/15 Q1004 NOSIG,26,1,25,190,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,900,,BKN,1100,,BKN,1300,,,,15,15,1004,,,
EHAM,2019-09-26 01:55,4.7902,52.3154,EHAM 260155Z 20012KT 9999 FEW009 SCT012 BKN022 16/14 Q1004 TEMPO 5000 -DZ BKN015,26,1,55,200,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM,FEW,900,,SCT,1200,,BKN,2200,,,,16,14,1004,TEMPO 5000 -DZ BKN015,,
EHAM,2019-09-26 02:25,4.7902,52.3154,EHAM 260225Z 21012KT 9999 SCT008 BKN010 16/14 Q1004 TEMPO 5000 -DZ BKN015,26,2,25,210,FALSE,12,,KT,,,9999,,,,,,,,,,EHAM,SCT,800,,BKN,1000,,,,,,,16,14,1004,TEMPO 5000 -DZ BKN015,,
EHAM,2019-09-26 02:55,4.7902,52.3154,EHAM 260255Z 21014KT 4000 -RADZ FEW005 SCT007 BKN024 15/14 Q1004 BECMG 9999 NSW BKN025,26,2,55,210,FALSE,14,,KT,,,4000,,,,,,,,,,EHAM -RADZ,FEW,500,,SCT,700,,BKN,2400,,,,15,14,1004,BECMG 9999 NSW BKN025,,
EHAM,2019-09-26 03:25,4.7902,52.3154,EHAM 260325Z 19010KT 8000 FEW005 SCT045 15/14 Q1004 NOSIG,26,3,25,190,FALSE,10,,KT,,,8000,,,,,,,,,,EHAM NOSIG,FEW,500,,SCT,4500,,,,,,,15,14,1004,,,
EHAM,2019-09-26 03:55,4.7902,52.3154,EHAM 260355Z 19011KT 9999 FEW010 BKN012 15/14 Q1004 NOSIG,26,3,55,190,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM NOSIG,FEW,1000,,BKN,1200,,,,,,,15,14,1004,,,
EHAM,2019-09-26 04:25,4.7902,52.3154,EHAM 260425Z 19009KT 9999 FEW012 SCT014 BKN017 15/14 Q1004 TEMPO 6000 -RADZ SCT008 BKN012,26,4,25,190,FALSE,9,,KT,,,9999,,,,,,,,,,EHAM,FEW,1200,,SCT,1400,,BKN,1700,,,,15,14,1004,TEMPO 6000 -RADZ SCT008 BKN012,,
EHAM,2019-09-26 04:55,4.7902,52.3154,EHAM 260455Z 18009KT 150V210 9999 FEW009 BKN016 15/14 Q1005 TEMPO 6000 -RADZ SCT008 BKN012,26,4,55,180,FALSE,9,,KT,150,210,9999,,,,,,,,,,EHAM,FEW,900,,BKN,1600,,,,,,,15,14,1005,TEMPO 6000 -RADZ SCT008 BKN012,,
EHAM,2019-09-26 05:25,4.7902,52.3154,EHAM 260525Z 19011KT 9999 SCT008 BKN014 15/14 Q1005 TEMPO 6000 -RADZ BKN008,26,5,25,190,FALSE,11,,KT,,,9999,,,,,,,,,,EHAM,SCT,800,,BKN,1400,,,,,,,15,14,1005,TEMPO 6000 -RADZ BKN008,,
EHAM,2019-09-26 05:55,4.7902,52.3154,EHAM 260555Z 18008KT 9000 BKN008 15/14 Q1005 TEMPO 6000 -RADZ,26,5,55,180,FALSE,8,,KT,,,9000,,,,,,,,,,EHAM,BKN,800,,,,,,,,,,15,14,1005,TEMPO 6000 -RADZ,,
EHAM,2019-09-26 06:25,4.7902,52.3154,EHAM 260625Z 18009KT 8000 BKN007 BKN010 15/14 Q1005 TEMPO 6000 -RADZ,26,6,25,180,FALSE,9,,KT,,,8000,,,,,,,,,,EHAM,BKN,700,,BKN,1000,,,,,,,15,14,1005,TEMPO 6000 -RADZ,,
EHAM,2019-09-26 06:55,4.7902,52.3154,EHAM 260655Z 18010KT 150V210 6000 -DZ FEW006 SCT008 BKN015 15/15 Q1005 TEMPO 4500 RA BKN008,26,6,55,180,FALSE,10,,KT,150,210,6000,,,,,,,,,,EHAM -DZ,FEW,600,,SCT,800,,BKN,1500,,,,15,15,1005,TEMPO 4500 RA BKN008,,
EHAM,2019-09-26 07:25,4.7902,52.3154,EHAM 260725Z 17011KT 7000 -RADZ FEW006 SCT011 BKN015 15/15 Q1005 TEMPO 4500 RA BKN008,26,7,25,170,FALSE,11,,KT,,,7000,,,,,,,,,,EHAM -RADZ,FEW,600,,SCT,1100,,BKN,1500,,,,15,15,1005,TEMPO 4500 RA BKN008,,
EHAM,2019-09-26 07:55,4.7902,52.3154,EHAM 260755Z 17012KT 7000 -RADZ FEW006 BKN007 16/15 Q1005 TEMPO 4500,26,7,55,170,FALSE,12,,KT,,,7000,,,,,,,,,,EHAM -RADZ,FEW,600,,BKN,700,,,,,,,16,15,1005,TEMPO 4500,,
